Simple Cantilever Beam Test with 2x2 Q4 Elements
189 1 1 1
NODAL_POINTS
1 1 1 1 0.0 0.0 0
2 0 0 1 0.5 0.0 0
3 0 0 1 1.0 0.0 0
4 0 0 1 1.5 0.0 0
5 0 0 1 2.0 0.0 0
6 0 0 1 2.5 0.0 0
7 0 0 1 3.0 0.0 0
8 0 0 1 3.5 0.0 0
9 0 0 1 4.0 0.0 0
10 0 0 1 4.5 0.0 0
11 0 0 1 5.0 0.0 0
12 0 0 1 5.5 0.0 0
13 0 0 1 6.0 0.0 0
14 0 0 1 6.5 0.0 0
15 0 0 1 7.0 0.0 0
16 0 0 1 7.5 0.0 0
17 0 0 1 8.0 0.0 0
18 0 0 1 8.5 0.0 0
19 0 0 1 9.0 0.0 0
20 0 0 1 9.5 0.0 0
21 0 0 1 10.0 0.0 0
22 1 1 1 0.0 0.125 0
23 0 0 1 0.5 0.125 0
24 0 0 1 1.0 0.125 0
25 0 0 1 1.5 0.125 0
26 0 0 1 2.0 0.125 0
27 0 0 1 2.5 0.125 0
28 0 0 1 3.0 0.125 0
29 0 0 1 3.5 0.125 0
30 0 0 1 4.0 0.125 0
31 0 0 1 4.5 0.125 0
32 0 0 1 5.0 0.125 0
33 0 0 1 5.5 0.125 0
34 0 0 1 6.0 0.125 0
35 0 0 1 6.5 0.125 0
36 0 0 1 7.0 0.125 0
37 0 0 1 7.5 0.125 0
38 0 0 1 8.0 0.125 0
39 0 0 1 8.5 0.125 0
40 0 0 1 9.0 0.125 0
41 0 0 1 9.5 0.125 0
42 0 0 1 10.0 0.125 0
43 1 1 1 0.0 0.25 0
44 0 0 1 0.5 0.25 0
45 0 0 1 1.0 0.25 0
46 0 0 1 1.5 0.25 0
47 0 0 1 2.0 0.25 0
48 0 0 1 2.5 0.25 0
49 0 0 1 3.0 0.25 0
50 0 0 1 3.5 0.25 0
51 0 0 1 4.0 0.25 0
52 0 0 1 4.5 0.25 0
53 0 0 1 5.0 0.25 0
54 0 0 1 5.5 0.25 0
55 0 0 1 6.0 0.25 0
56 0 0 1 6.5 0.25 0
57 0 0 1 7.0 0.25 0
58 0 0 1 7.5 0.25 0
59 0 0 1 8.0 0.25 0
60 0 0 1 8.5 0.25 0
61 0 0 1 9.0 0.25 0
62 0 0 1 9.5 0.25 0
63 0 0 1 10.0 0.25 0
64 1 1 1 0.0 0.375 0
65 0 0 1 0.5 0.375 0
66 0 0 1 1.0 0.375 0
67 0 0 1 1.5 0.375 0
68 0 0 1 2.0 0.375 0
69 0 0 1 2.5 0.375 0
70 0 0 1 3.0 0.375 0
71 0 0 1 3.5 0.375 0
72 0 0 1 4.0 0.375 0
73 0 0 1 4.5 0.375 0
74 0 0 1 5.0 0.375 0
75 0 0 1 5.5 0.375 0
76 0 0 1 6.0 0.375 0
77 0 0 1 6.5 0.375 0
78 0 0 1 7.0 0.375 0
79 0 0 1 7.5 0.375 0
80 0 0 1 8.0 0.375 0
81 0 0 1 8.5 0.375 0
82 0 0 1 9.0 0.375 0
83 0 0 1 9.5 0.375 0
84 0 0 1 10.0 0.375 0
85 1 1 1 0.0 0.5 0
86 0 0 1 0.5 0.5 0
87 0 0 1 1.0 0.5 0
88 0 0 1 1.5 0.5 0
89 0 0 1 2.0 0.5 0
90 0 0 1 2.5 0.5 0
91 0 0 1 3.0 0.5 0
92 0 0 1 3.5 0.5 0
93 0 0 1 4.0 0.5 0
94 0 0 1 4.5 0.5 0
95 0 0 1 5.0 0.5 0
96 0 0 1 5.5 0.5 0
97 0 0 1 6.0 0.5 0
98 0 0 1 6.5 0.5 0
99 0 0 1 7.0 0.5 0
100 0 0 1 7.5 0.5 0
101 0 0 1 8.0 0.5 0
102 0 0 1 8.5 0.5 0
103 0 0 1 9.0 0.5 0
104 0 0 1 9.5 0.5 0
105 0 0 1 10.0 0.5 0
106 1 1 1 0.0 0.625 0
107 0 0 1 0.5 0.625 0
108 0 0 1 1.0 0.625 0
109 0 0 1 1.5 0.625 0
110 0 0 1 2.0 0.625 0
111 0 0 1 2.5 0.625 0
112 0 0 1 3.0 0.625 0
113 0 0 1 3.5 0.625 0
114 0 0 1 4.0 0.625 0
115 0 0 1 4.5 0.625 0
116 0 0 1 5.0 0.625 0
117 0 0 1 5.5 0.625 0
118 0 0 1 6.0 0.625 0
119 0 0 1 6.5 0.625 0
120 0 0 1 7.0 0.625 0
121 0 0 1 7.5 0.625 0
122 0 0 1 8.0 0.625 0
123 0 0 1 8.5 0.625 0
124 0 0 1 9.0 0.625 0
125 0 0 1 9.5 0.625 0
126 0 0 1 10.0 0.625 0
127 1 1 1 0.0 0.75 0
128 0 0 1 0.5 0.75 0
129 0 0 1 1.0 0.75 0
130 0 0 1 1.5 0.75 0
131 0 0 1 2.0 0.75 0
132 0 0 1 2.5 0.75 0
133 0 0 1 3.0 0.75 0
134 0 0 1 3.5 0.75 0
135 0 0 1 4.0 0.75 0
136 0 0 1 4.5 0.75 0
137 0 0 1 5.0 0.75 0
138 0 0 1 5.5 0.75 0
139 0 0 1 6.0 0.75 0
140 0 0 1 6.5 0.75 0
141 0 0 1 7.0 0.75 0
142 0 0 1 7.5 0.75 0
143 0 0 1 8.0 0.75 0
144 0 0 1 8.5 0.75 0
145 0 0 1 9.0 0.75 0
146 0 0 1 9.5 0.75 0
147 0 0 1 10.0 0.75 0
148 1 1 1 0.0 0.875 0
149 0 0 1 0.5 0.875 0
150 0 0 1 1.0 0.875 0
151 0 0 1 1.5 0.875 0
152 0 0 1 2.0 0.875 0
153 0 0 1 2.5 0.875 0
154 0 0 1 3.0 0.875 0
155 0 0 1 3.5 0.875 0
156 0 0 1 4.0 0.875 0
157 0 0 1 4.5 0.875 0
158 0 0 1 5.0 0.875 0
159 0 0 1 5.5 0.875 0
160 0 0 1 6.0 0.875 0
161 0 0 1 6.5 0.875 0
162 0 0 1 7.0 0.875 0
163 0 0 1 7.5 0.875 0
164 0 0 1 8.0 0.875 0
165 0 0 1 8.5 0.875 0
166 0 0 1 9.0 0.875 0
167 0 0 1 9.5 0.875 0
168 0 0 1 10.0 0.875 0
169 1 1 1 0.0 1.0 0
170 0 0 1 0.5 1.0 0
171 0 0 1 1.0 1.0 0
172 0 0 1 1.5 1.0 0
173 0 0 1 2.0 1.0 0
174 0 0 1 2.5 1.0 0
175 0 0 1 3.0 1.0 0
176 0 0 1 3.5 1.0 0
177 0 0 1 4.0 1.0 0
178 0 0 1 4.5 1.0 0
179 0 0 1 5.0 1.0 0
180 0 0 1 5.5 1.0 0
181 0 0 1 6.0 1.0 0
182 0 0 1 6.5 1.0 0
183 0 0 1 7.0 1.0 0
184 0 0 1 7.5 1.0 0
185 0 0 1 8.0 1.0 0
186 0 0 1 8.5 1.0 0
187 0 0 1 9.0 1.0 0
188 0 0 1 9.5 1.0 0
189 0 0 1 10.0 1.0 0

1
1
105 2  -10000.0

2
160
1

1 2.0E10 0.3 

1 1 2 23 22 1 1 0
2 2 3 24 23 1 1 0
3 3 4 25 24 1 1 0
4 4 5 26 25 1 1 0
5 5 6 27 26 1 1 0
6 6 7 28 27 1 1 0
7 7 8 29 28 1 1 0
8 8 9 30 29 1 1 0
9 9 10 31 30 1 1 0
10 10 11 32 31 1 1 0
11 11 12 33 32 1 1 0
12 12 13 34 33 1 1 0
13 13 14 35 34 1 1 0
14 14 15 36 35 1 1 0
15 15 16 37 36 1 1 0
16 16 17 38 37 1 1 0
17 17 18 39 38 1 1 0
18 18 19 40 39 1 1 0
19 19 20 41 40 1 1 0
20 20 21 42 41 1 1 0
21 22 23 44 43 1 1 0
22 23 24 45 44 1 1 0
23 24 25 46 45 1 1 0
24 25 26 47 46 1 1 0
25 26 27 48 47 1 1 0
26 27 28 49 48 1 1 0
27 28 29 50 49 1 1 0
28 29 30 51 50 1 1 0
29 30 31 52 51 1 1 0
30 31 32 53 52 1 1 0
31 32 33 54 53 1 1 0
32 33 34 55 54 1 1 0
33 34 35 56 55 1 1 0
34 35 36 57 56 1 1 0
35 36 37 58 57 1 1 0
36 37 38 59 58 1 1 0
37 38 39 60 59 1 1 0
38 39 40 61 60 1 1 0
39 40 41 62 61 1 1 0
40 41 42 63 62 1 1 0
41 43 44 65 64 1 1 0
42 44 45 66 65 1 1 0
43 45 46 67 66 1 1 0
44 46 47 68 67 1 1 0
45 47 48 69 68 1 1 0
46 48 49 70 69 1 1 0
47 49 50 71 70 1 1 0
48 50 51 72 71 1 1 0
49 51 52 73 72 1 1 0
50 52 53 74 73 1 1 0
51 53 54 75 74 1 1 0
52 54 55 76 75 1 1 0
53 55 56 77 76 1 1 0
54 56 57 78 77 1 1 0
55 57 58 79 78 1 1 0
56 58 59 80 79 1 1 0
57 59 60 81 80 1 1 0
58 60 61 82 81 1 1 0
59 61 62 83 82 1 1 0
60 62 63 84 83 1 1 0
61 64 65 86 85 1 1 0
62 65 66 87 86 1 1 0
63 66 67 88 87 1 1 0
64 67 68 89 88 1 1 0
65 68 69 90 89 1 1 0
66 69 70 91 90 1 1 0
67 70 71 92 91 1 1 0
68 71 72 93 92 1 1 0
69 72 73 94 93 1 1 0
70 73 74 95 94 1 1 0
71 74 75 96 95 1 1 0
72 75 76 97 96 1 1 0
73 76 77 98 97 1 1 0
74 77 78 99 98 1 1 0
75 78 79 100 99 1 1 0
76 79 80 101 100 1 1 0
77 80 81 102 101 1 1 0
78 81 82 103 102 1 1 0
79 82 83 104 103 1 1 0
80 83 84 105 104 1 1 0
81 85 86 107 106 1 1 0
82 86 87 108 107 1 1 0
83 87 88 109 108 1 1 0
84 88 89 110 109 1 1 0
85 89 90 111 110 1 1 0
86 90 91 112 111 1 1 0
87 91 92 113 112 1 1 0
88 92 93 114 113 1 1 0
89 93 94 115 114 1 1 0
90 94 95 116 115 1 1 0
91 95 96 117 116 1 1 0
92 96 97 118 117 1 1 0
93 97 98 119 118 1 1 0
94 98 99 120 119 1 1 0
95 99 100 121 120 1 1 0
96 100 101 122 121 1 1 0
97 101 102 123 122 1 1 0
98 102 103 124 123 1 1 0
99 103 104 125 124 1 1 0
100 104 105 126 125 1 1 0
101 106 107 128 127 1 1 0
102 107 108 129 128 1 1 0
103 108 109 130 129 1 1 0
104 109 110 131 130 1 1 0
105 110 111 132 131 1 1 0
106 111 112 133 132 1 1 0
107 112 113 134 133 1 1 0
108 113 114 135 134 1 1 0
109 114 115 136 135 1 1 0
110 115 116 137 136 1 1 0
111 116 117 138 137 1 1 0
112 117 118 139 138 1 1 0
113 118 119 140 139 1 1 0
114 119 120 141 140 1 1 0
115 120 121 142 141 1 1 0
116 121 122 143 142 1 1 0
117 122 123 144 143 1 1 0
118 123 124 145 144 1 1 0
119 124 125 146 145 1 1 0
120 125 126 147 146 1 1 0
121 127 128 149 148 1 1 0
122 128 129 150 149 1 1 0
123 129 130 151 150 1 1 0
124 130 131 152 151 1 1 0
125 131 132 153 152 1 1 0
126 132 133 154 153 1 1 0
127 133 134 155 154 1 1 0
128 134 135 156 155 1 1 0
129 135 136 157 156 1 1 0
130 136 137 158 157 1 1 0
131 137 138 159 158 1 1 0
132 138 139 160 159 1 1 0
133 139 140 161 160 1 1 0
134 140 141 162 161 1 1 0
135 141 142 163 162 1 1 0
136 142 143 164 163 1 1 0
137 143 144 165 164 1 1 0
138 144 145 166 165 1 1 0
139 145 146 167 166 1 1 0
140 146 147 168 167 1 1 0
141 148 149 170 169 1 1 0
142 149 150 171 170 1 1 0
143 150 151 172 171 1 1 0
144 151 152 173 172 1 1 0
145 152 153 174 173 1 1 0
146 153 154 175 174 1 1 0
147 154 155 176 175 1 1 0
148 155 156 177 176 1 1 0
149 156 157 178 177 1 1 0
150 157 158 179 178 1 1 0
151 158 159 180 179 1 1 0
152 159 160 181 180 1 1 0
153 160 161 182 181 1 1 0
154 161 162 183 182 1 1 0
155 162 163 184 183 1 1 0
156 163 164 185 184 1 1 0
157 164 165 186 185 1 1 0
158 165 166 187 186 1 1 0
159 166 167 188 187 1 1 0
160 167 168 189 188 1 1 0
